"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"null","461","ChEBI_109305.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109305.sdf",1,"",,"",,,,,,,"CHEBI:109305","4-[1-oxo-6-(4-oxo-2-sulfanylidene-1H-thieno[3,2-d]pyrimidin-3-yl)hexyl]-1-piperazinecarboxylic acid ethyl ester","",2,"","","C19H26N4O4S2",438.567,438.140,0,"CCOC(=O)N1CCN(CC1)C(=O)CCCCCN2C(=O)C3=C(C=CS3)NC2=S","InChI=1S/C19H26N4O4S2/c1-2-27-19(26)22-11-9-21(10-12-22)15(24)6-4-3-5-8-23-17(25)16-14(7-13-29-16)20-18(23)28/h7,13H,2-6,8-12H2,1H3,(H,20,28)","LDBVGHOXBANFDD-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20703","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",142,39016,0,"W0NIM11bQ0gyXU9DKD1PKU4xW0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTEpQyg9TylbQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdbihjMj1PKWMoPVMpW25IXWMoYzIzKVtjSF1bY0hdczM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0843,0.0843,0.0000,0.0749,0.159,0,0,"","","OPLS_2005",64.428,true,"null-1","Os03g0769800_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","462","ChEBI_109305.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109305.sdf",1,"",,"",,,,,,,"CHEBI:109305","4-[1-oxo-6-(4-oxo-2-sulfanylidene-1H-thieno[3,2-d]pyrimidin-3-yl)hexyl]-1-piperazinecarboxylic acid ethyl ester","",2,"","","C19H26N4O4S2",438.567,438.140,0,"CCOC(=O)N1CCN(CC1)C(=O)CCCCCN2C(=O)C3=C(C=CS3)NC2=S","InChI=1S/C19H26N4O4S2/c1-2-27-19(26)22-11-9-21(10-12-22)15(24)6-4-3-5-8-23-17(25)16-14(7-13-29-16)20-18(23)28/h7,13H,2-6,8-12H2,1H3,(H,20,28)","LDBVGHOXBANFDD-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20703","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",142,39016,0,"W0NIM11bQ0gyXU9DKD1PKU4xW0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTEpQyg9TylbQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdbihjMj1PKWMoPVMpW25IXWMoYzIzKVtjSF1bY0hdczM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.1972,0.0000,1.1972,1.2625,1.262,-1,1,"","","OPLS_2005",61.780,true,"null-2","Os03g0769800_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","463","ChEBI_109406.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109406.sdf",1,"",,"",,,,,,,"CHEBI:109406","N-(2-furanylmethyl)-2-[[4-oxo-3-[3-(1-pyrrolidinyl)propyl]-[1]benzothiolo[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C24H26N4O3S2",482.621,482.145,0,"C1CCN(C1)CCCN2C(=O)C3=C(C4=CC=CC=C4S3)N=C2SCC(=O)NCC5=CC=CO5","InChI=1S/C24H26N4O3S2/c29-20(25-15-17-7-5-14-31-17)16-32-24-26-21-18-8-1-2-9-19(18)33-22(21)23(30)28(24)13-6-12-27-10-3-4-11-27/h1-2,5,7-9,14H,3-4,6,10-13,15-16H2,(H,25,29)","VEFSFFLGADFVLS-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-20804","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",143,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdTjFbQ0gyXVtDSDJdW0NIMl1uKGMyPU8pYyhuYyhjMjMpYzRjKHMzKVtjSF1bY0hdW2NIXVtjSF00KVNbQ0gyXUMoPU8pW05IXVtDSDJdYzVbY0hdW2NIXVtjSF1vNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0001,0.0001,0.0000,0.0000,0.000,1,1,"","","OPLS_2005",48.561,true,"null-1","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","464","ChEBI_109666.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109666.sdf",1,"",,"",,,,,,,"CHEBI:109666","N-(1,3-benzodioxol-5-yl)-2-[[6-methyl-4-oxo-3-(phenylmethyl)-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C23H21N3O4S2",467.564,467.097,0,"CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=CC4=C(C=C3)OCO4)CC5=CC=CC=C5","InChI=1S/C23H21N3O4S2/c1-14-9-17-21(32-14)22(28)26(11-15-5-3-2-4-6-15)23(25-17)31-12-20(27)24-16-7-8-18-19(10-16)30-13-29-18/h2-8,10,14H,9,11-13H2,1H3,(H,24,27)","WGYABKZBKZPIDM-UHFFFAOYSA-N","","","","",,false,0,"2_R_6_3_1_36","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21094","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",144,39016,0,"W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0gyXW4oYyg9TyljKGMyMylTW0NASF0oW0NIM10pW0NIMl0yKWMobjMpU1tDSDJdQyg9TylbTkhdYyhbY0hdNClbY0hdW2NIXWMoYzQ1KU9bQ0gyXU81","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",55.326,true,"null-1","Os03g0769800_ligprep_1","This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","465","ChEBI_109666.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109666.sdf",1,"",,"",,,,,,,"CHEBI:109666","N-(1,3-benzodioxol-5-yl)-2-[[6-methyl-4-oxo-3-(phenylmethyl)-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetamide","",2,"","","C23H21N3O4S2",467.564,467.097,0,"CC1CC2=C(S1)C(=O)N(C(=N2)SCC(=O)NC3=CC4=C(C=C3)OCO4)CC5=CC=CC=C5","InChI=1S/C23H21N3O4S2/c1-14-9-17-21(32-14)22(28)26(11-15-5-3-2-4-6-15)23(25-17)31-12-20(27)24-16-7-8-18-19(10-16)30-13-29-18/h2-8,10,14H,9,11-13H2,1H3,(H,24,27)","WGYABKZBKZPIDM-UHFFFAOYSA-N","","","","",,false,0,"2_S_6_3_1_36","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21094","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",144,39016,0,"W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0gyXW4oYyg9TyljKGMyMylTW0NAQEhdKFtDSDNdKVtDSDJdMiljKG4zKVNbQ0gyXUMoPU8pW05IXWMoW2NIXTQpW2NIXVtjSF1jKGM0NSlPW0NIMl1PNQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",55.339,true,"null-2","Os03g0769800_ligprep_1","This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","466","ChEBI_109745.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109745.sdf",1,"",,"",,,,,,,"CHEBI:109745","2,5-dimethyl-4-[[2-oxo-2-(4-phenylbutan-2-ylamino)ethyl]thio]-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C23H27N3O3S2",457.612,457.149,0,"CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC(C)CCC3=CC=CC=C3)C)C","InChI=1S/C23H27N3O3S2/c1-5-29-23(28)20-15(3)19-21(25-16(4)26-22(19)31-20)30-13-18(27)24-14(2)11-12-17-9-7-6-8-10-17/h6-10,14H,5,11-13H2,1-4H3,(H,24,27)","YZXJKUSVBRYWQK-UHFFFAOYSA-N","","","","",,false,0,"20_R_19_22_21_40","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21173","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",145,39016,0,"W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbmMoW0NIM10pbmMyU1tDSDJdQyg9TylbTkhdW0NASF0oW0NIM10pW0NIMl1bQ0gyXWMzW2NIXVtjSF1bY0hdW2NIXVtjSF0z","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0001,0.0000,0.0001,0.0000,0.000,0,0,"","","OPLS_2005",6.815,true,"null-1","Os03g0769800_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","467","ChEBI_109745.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109745.sdf",1,"",,"",,,,,,,"CHEBI:109745","2,5-dimethyl-4-[[2-oxo-2-(4-phenylbutan-2-ylamino)ethyl]thio]-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C23H27N3O3S2",457.612,457.149,0,"CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC(C)CCC3=CC=CC=C3)C)C","InChI=1S/C23H27N3O3S2/c1-5-29-23(28)20-15(3)19-21(25-16(4)26-22(19)31-20)30-13-18(27)24-14(2)11-12-17-9-7-6-8-10-17/h6-10,14H,5,11-13H2,1-4H3,(H,24,27)","YZXJKUSVBRYWQK-UHFFFAOYSA-N","","","","",,false,0,"20_S_19_22_21_40","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21173","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",145,39016,0,"W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbmMoW0NIM10pbmMyU1tDSDJdQyg9TylbTkhdW0NAQEhdKFtDSDNdKVtDSDJdW0NIMl1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0001,0.0000,0.0001,0.0000,0.000,0,0,"","","OPLS_2005",14.566,true,"null-2","Os03g0769800_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","468","ChEBI_109752.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109752.sdf",1,"",,"",,,,,,,"CHEBI:109752","5-methyl-6-phenyl-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C13H10N2S2",258.365,258.029,0,"CC1=C(SC2=C1C(=S)NC=N2)C3=CC=CC=C3","InChI=1S/C13H10N2S2/c1-8-10-12(16)14-7-15-13(10)17-11(8)9-5-3-2-4-6-9/h2-7H,1H3,(H,14,15,16)","GPWGHFYBLZAHLA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21180","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",146,39016,0,"bjFbY0hdW25IXWMoPVMpYyhjMTIpYyhbQ0gzXSljKHMyKS1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0646,0.0645,0.0000,0.1418,0.206,0,0,"","","OPLS_2005",19.138,true,"null-1","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","469","ChEBI_109752.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109752.sdf",1,"",,"",,,,,,,"CHEBI:109752","5-methyl-6-phenyl-3H-thieno[2,3-d]pyrimidine-4-thione","",2,"","","C13H10N2S2",258.365,258.029,0,"CC1=C(SC2=C1C(=S)NC=N2)C3=CC=CC=C3","InChI=1S/C13H10N2S2/c1-8-10-12(16)14-7-15-13(10)17-11(8)9-5-3-2-4-6-9/h2-7H,1H3,(H,14,15,16)","GPWGHFYBLZAHLA-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21180","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",146,39016,0,"bjFbY0hdW25IXWMoPVMpYyhjMTIpYyhbQ0gzXSljKHMyKS1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.2791,0.2791,0.0000,1.1882,1.467,0,0,"","","OPLS_2005",22.475,true,"null-2","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","470","ChEBI_109765.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109765.sdf",1,"",,"",,,,,,,"CHEBI:109765","5-(2-chlorophenyl)-2-(2-pyridinylmethyl)-3H-thieno[2,3-d]pyrimidin-4-one","",2,"","","C18H12ClN3OS",353.827,353.039,0,"C1=CC=C(C(=C1)C2=CSC3=C2C(=O)NC(=N3)CC4=CC=CC=N4)Cl","InChI=1S/C18H12ClN3OS/c19-14-7-2-1-6-12(14)13-10-24-18-16(13)17(23)21-15(22-18)9-11-5-3-4-8-20-11/h1-8,10H,9H2,(H,21,22,23)","OCTKITMFDWMOJU-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21193","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",147,39016,0,"Q2xjMVtjSF1bY0hdW2NIXVtjSF1jMS1jKFtjSF1zMiljKGMyMyljKD1PKVtuSF1jKG4zKVtDSDJdYzRbY0hdW2NIXVtjSF1bY0hdbjQ=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0764,0.0003,0.0761,0.0671,0.067,0,0,"","","OPLS_2005",24.956,true,"null-1","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","471","ChEBI_109765.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109765.sdf",1,"",,"",,,,,,,"CHEBI:109765","5-(2-chlorophenyl)-2-(2-pyridinylmethyl)-3H-thieno[2,3-d]pyrimidin-4-one","",2,"","","C18H12ClN3OS",353.827,353.039,0,"C1=CC=C(C(=C1)C2=CSC3=C2C(=O)NC(=N3)CC4=CC=CC=N4)Cl","InChI=1S/C18H12ClN3OS/c19-14-7-2-1-6-12(14)13-10-24-18-16(13)17(23)21-15(22-18)9-11-5-3-4-8-20-11/h1-8,10H,9H2,(H,21,22,23)","OCTKITMFDWMOJU-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21193","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",147,39016,0,"Q2xjMVtjSF1bY0hdW2NIXVtjSF1jMS1jKFtjSF1zMiljKGMyMyljKD1PKVtuSF1jKG4zKVtDSDJdYzRbY0hdW2NIXVtjSF1bY0hdbjQ=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.2550,1.2550,0.0000,1.3237,2.579,1,1,"","","OPLS_2005",30.934,true,"null-2","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","472","ChEBI_109780.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109780.sdf",1,"",,"",,,,,,,"CHEBI:109780","4-amino-7,8,9,10-tetrahydro-6H-pyrimido[3,4]pyrrolo[3,5-a]azepine-11-carbonitrile","",2,"","","C12H13N5",227.266,227.117,0,"C1CCC2=C(C3=C(N2CC1)C(=NC=N3)N)C#N","InChI=1S/C12H13N5/c13-6-8-9-4-2-1-3-5-17(9)11-10(8)15-7-16-12(11)14/h7H,1-5H2,(H2,14,15,16)","ZJKJCMVEAVZAGT-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21208","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",148,39016,0,"W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NIMl1uKGMxMiljM2MoYzJDI04pbltjSF1uYzNbTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",15.851,true,"null-1","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","473","ChEBI_109814.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109814.sdf",1,"",,"",,,,,,,"CHEBI:109814","2-[(3,5-dimethyl-4-isoxazolyl)methylthio]-3-prop-2-enyl-6,7,8,9-tetrahydro-5H-cyclohepta[2,3]thieno[2,4-b]pyrimidin-4-one","",2,"","","C20H23N3O2S2",401.548,401.123,0,"CC1=C(C(=NO1)C)CSC2=NC3=C(C4=C(S3)CCCCC4)C(=O)N2CC=C","InChI=1S/C20H23N3O2S2/c1-4-10-23-19(24)17-14-8-6-5-7-9-16(14)27-18(17)21-20(23)26-11-15-12(2)22-25-13(15)3/h4H,1,5-11H2,2-3H3","RBTURZSCIGSYAQ-UHFFFAOYSA-N","","","","",,false,0,"","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21242","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",149,39016,0,"bzFuYyhbQ0gzXSljKGMxW0NIM10pW0NIMl1TYyhuMiluKFtDSDJdW0NIXT1bQ0gyXSljKD1PKWMoYzIzKWM0YyhzMylbQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","","OPLS_2005",23.154,true,"null-1","Os03g0769800_ligprep_1","","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"null","474","ChEBI_109841.1","2017-12-06 13:39:22","2017-12-06 13:39:22","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_109841.sdf",1,"",,"",,,,,,,"CHEBI:109841","4-[[2-(dimethylamino)-2-thiophen-2-ylethyl]amino]-5-methyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester","",2,"","","C18H22N4O2S2",390.526,390.118,0,"CCOC(=O)C1=C(C2=C(N=CN=C2S1)NCC(C3=CC=CS3)N(C)C)C","InChI=1S/C18H22N4O2S2/c1-5-24-18(23)15-11(2)14-16(20-10-21-17(14)26-15)19-9-12(22(3)4)13-7-6-8-25-13/h6-8,10,12H,5,9H2,1-4H3,(H,19,20,21)","JZEWNXLPVCBZMQ-UHFFFAOYSA-N","","","","",,false,0,"17_R_23_18_16_36","","",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","LSM-21269","","","","","",,,,,,,,,,,,,"Os03g0769800_ligprep_1.maegz",150,39016,0,"W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbltjSF1uYzJbTkhdW0NIMl1bQ0BASF0oTihbQ0gzXSlbQ0gzXSljM1tjSF1bY0hdW2NIXXMz","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0272,0.0270,0.0002,0.0221,0.049,1,1,"","","OPLS_2005",14.933,true,"null-1","Os03g0769800_ligprep_1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
