"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","job name","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"ChEBI_132290","601","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_R_2_3_8_17","3_S_4_1_5_18","6_R_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BIXTFDKD1PKU4oW0NASF0xMilbQ0BIXShDKD1PKVtPSF0pW0NAQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",22.515895,true,"ChEBI_132290-3","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","602","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_S_2_3_8_17","3_S_4_1_5_18","6_R_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BASF0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEBIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",21.564028,true,"ChEBI_132290-4","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","603","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_R_2_3_8_17","3_R_4_1_5_18","6_S_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BIXTFDKD1PKU4oW0NAQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",18.800317,true,"ChEBI_132290-5","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","604","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_S_2_3_8_17","3_R_4_1_5_18","6_S_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BASF0xQyg9TylOKFtDQEBIXTEyKVtDQEhdKEMoPU8pW09IXSlbQ0BIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",19.928461,true,"ChEBI_132290-6","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","605","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_R_2_3_8_17","3_S_4_1_5_18","6_S_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BIXTFDKD1PKU4oW0NASF0xMilbQ0BIXShDKD1PKVtPSF0pW0NASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",17.824577,true,"ChEBI_132290-7","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132290","606","ChEBI_132290.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132290.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132290","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and methyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.",3,"carbapenem biosynthesis intermediate 2","3-[(2-aminoethyl)sulfanyl]-6-methyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C10H16N2O3S",244.312000,244.088000,0,"C1(C(N2C1CC(C2C(O)=O)SCCN)=O)C","InChI=1S/C10H16N2O3S/c1-5-6-4-7(16-3-2-11)8(10(14)15)12(6)9(5)13/h5-8H,2-4,11H2,1H3,(H,14,15)","RFDLXEYGELAYRI-UHFFFAOYSA-N","","","","",21263049,false,0,"1_S_2_3_8_17","3_S_4_1_5_18","6_S_13_7_5_21",2,"","",,"","","","","","7_R_4_6_10_22","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",223,39016,0,"W0NIM11bQ0BASF0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001500,0,2,"","","OPLS_2005",16.952310,true,"ChEBI_132290-8","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","607","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_R_4_5_1_18","6_R_12_7_5_21","7_R_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEBIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",18.107795,true,"ChEBI_132304-1","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","608","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_S_4_5_1_18","6_R_12_7_5_21","7_R_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEBIXTEyKVtDQEhdKEMoPU8pW09IXSlbQ0BASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",19.079229,true,"ChEBI_132304-2","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","609","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_R_4_5_1_18","6_S_12_7_5_21","7_R_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEhdMTIpW0NASF0oQyg9TylbT0hdKVtDQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",15.435905,true,"ChEBI_132304-3","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","610","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_S_4_5_1_18","6_S_12_7_5_21","7_R_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEBIXTEyKVtDQEhdKEMoPU8pW09IXSlbQ0BIXShbQ0gyXTIpU1tDSDJdW0NIMl1bTkgyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",17.403090,true,"ChEBI_132304-4","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","611","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_R_4_5_1_18","6_R_12_7_5_21","7_S_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEhdMTIpW0NAQEhdKEMoPU8pW09IXSlbQ0BASF0oW0NIMl0yKVNbQ0gyXVtDSDJdW05IMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",17.404695,true,"ChEBI_132304-5","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_132304","612","ChEBI_132304.1","2017-12-07 11:11:46","2017-12-07 11:11:46","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_132304.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:132304","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring an additional (2-aminoethyl)sulfanyl substituent at position 3. An intermediate in the biosynthesis of carbapenem.",3,"3-(2-aminoethylthio)-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 1","3-[(2-aminoethyl)sulfanyl]-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C9H14N2O3S",230.285000,230.073000,0,"C1C(N2C1CC(C2C(O)=O)SCCN)=O","InChI=1S/C9H14N2O3S/c10-1-2-15-6-3-5-4-7(12)11(5)8(6)9(13)14/h5-6,8H,1-4,10H2,(H,13,14)","WSFRFSBEAWNRAE-UHFFFAOYSA-N","","","","",26240322,false,0,"3_S_4_5_1_18","6_R_12_7_5_21","7_S_4_6_9_22",2,"","",,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",224,39016,0,"W0NIMl0xQyg9TylOKFtDQEBIXTEyKVtDQEBIXShDKD1PKVtPSF0pW0NAQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0015,0.0015,0.0000,0.0000,0.001478,0,2,"","","OPLS_2005",15.435945,true,"ChEBI_132304-6","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
