Stars,Title,Entry ID,Entry Name,Date Added,Date Modified,PDB format version,Source Path,Source File,Source File Index,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,deleted far waters,ran protassign,Potential Energy-OPLS 2005,RMS Derivative-OPLS 2005,Max Derivative-OPLS 2005,Stretch Energy-OPLS 2005,Bend Energy-OPLS 2005,LJ-14 Energy-OPLS 2005,El-14 Energy-OPLS 2005,Van der Waals Energy-OPLS 2005,Electrostatic Energy-OPLS 2005,Dihedral Energy-OPLS 2005,target temperature,ran impref,ID,NAME,DEFINITION,STAR,SYNONYM,IUPAC_NAME,FORMULA,MASS,MONOISOTOPIC_MASS,CHARGE,SMILES,INCHI,INCHIKEY,CAS_REGISTRY_NUMBER,KEGG_COMPOUND_ACCESSION,KNAPSACK_ACCESSION,AGRICOLA_CITATION,PUBMED_CITATION,chiral flag,version,Chirality 1,Chirality 2,Chirality 3,ct enhanced stereo status,SECONDARY_ID,INN,REAXYS_REGISTRY_NUMBER,CHEMIDPLUS,DRUGBANK_ACCESSION,KEGG_DRUG_ACCESSION,PDBECHEM_ACCESSION,PUBMED_CITATION-1,Chirality 4,Chirality 5,Chirality 6,Chirality 7,Chirality 8,Chirality 9,Chirality 10,Chirality 11,Chirality 12,Chirality 13,Chirality 14,Chirality 15,Chirality 16,Chirality 17,BEILSTEIN_REGISTRY_NUMBER,HMDB_ACCESSION,NIST_CHEMISTRY_WEBBOOK,WIKIPEDIA_ACCESSION,LINCS_ACCESSION,METACYC_ACCESSION,BRAND_NAME,PESTICIDES_ACCESSION,AtomNumChirality 1,PUBMED_CENTRAL_CITATION,SiteScore,size,Dscore,volume,exposure,enclosure,contact,phobic,philic,balance,don/acc,residues,residues asl,Job Name,source file,source file index,mmshare version,flags,input,cmdline,tautomer probability,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,EZ 1,EZ 2,Force Field,Energy,Chiralities Consistent,Variant,Chemistry Notes,EZ 3,EZ 4,EZ 5,EZ 6,EZ 7,EZ 8,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty
,null,581,ChEBI_121902.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_121902.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:121902,"4-[[2-[(1,1-dioxo-3-thiolanyl)amino]-2-oxoethyl]thio]-2,5-dimethyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester",,2,,,C17H21N3O5S3,443.565,443.064,0,CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC3CCS(=O)(=O)C3)C)C,"InChI=1S/C17H21N3O5S3/c1-4-25-17(22)14-9(2)13-15(18-10(3)19-16(13)27-14)26-7-12(21)20-11-5-6-28(23,24)8-11/h11H,4-8H2,1-3H3,(H,20,21)",DDKHDACZNQQLTQ-UHFFFAOYSA-N,,,,,,false,0,20_R_19_26_21_37,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33345,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,212,39016,0,W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbmMoW0NIM10pbmMyU1tDSDJdQyg9TylbTkhdW0NAQEhdKFtDSDJdMylbQ0gyXVtDSDJdUzMoPU8pPU8=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0001,0,0.0001,0,0,0,0,,,OPLS_2005,6.981,true,null-1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,582,ChEBI_121902.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_121902.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:121902,"4-[[2-[(1,1-dioxo-3-thiolanyl)amino]-2-oxoethyl]thio]-2,5-dimethyl-6-thieno[2,3-d]pyrimidinecarboxylic acid ethyl ester",,2,,,C17H21N3O5S3,443.565,443.064,0,CCOC(=O)C1=C(C2=C(S1)N=C(N=C2SCC(=O)NC3CCS(=O)(=O)C3)C)C,"InChI=1S/C17H21N3O5S3/c1-4-25-17(22)14-9(2)13-15(18-10(3)19-16(13)27-14)26-7-12(21)20-11-5-6-28(23,24)8-11/h11H,4-8H2,1-3H3,(H,20,21)",DDKHDACZNQQLTQ-UHFFFAOYSA-N,,,,,,false,0,20_S_19_26_21_37,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33345,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,212,39016,0,W0NIM11bQ0gyXU9DKD1PKWMoYzFbQ0gzXSlzYyhjMTIpbmMoW0NIM10pbmMyU1tDSDJdQyg9TylbTkhdW0NASF0oW0NIMl0zKVtDSDJdW0NIMl1TMyg9Tyk9Tw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0001,0,0.0001,0,0,0,0,,,OPLS_2005,9.62,true,null-2,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,583,ChEBI_122025.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_122025.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:122025,"7-amino-5-(4-ethoxy-3-methoxyphenyl)-4-oxo-3,5-dihydropyrano[2,3-d]pyrimidine-6-carbonitrile",,2,,,C17H16N4O4,340.334,340.117,0,CCOC1=C(C=C(C=C1)C2C(=C(OC3=C2C(=O)NC=N3)N)C#N)OC,"InChI=1S/C17H16N4O4/c1-3-24-11-5-4-9(6-12(11)23-2)13-10(7-18)15(19)25-17-14(13)16(22)20-8-21-17/h4-6,8,13H,3,19H2,1-2H3,(H,20,21,22)",IPGRMIBAUCIMNX-UHFFFAOYSA-N,,,,,,false,0,10_R_15_11_7_34,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33468,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,213,39016,0,W0NIM11bQ0gyXU9jMWMoT1tDSDNdKVtjSF1jKFtjSF1bY0hdMSlbQ0BIXShDKEMjTik9QyhPMilbTkgyXSljKGMyMyljKD1PKVtuSF1bY0hdbjM=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0005,0.0005,0,0,0.001,0,0,22_11_12_13_E,,OPLS_2005,29.016,true,null-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,584,ChEBI_122025.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_122025.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:122025,"7-amino-5-(4-ethoxy-3-methoxyphenyl)-4-oxo-3,5-dihydropyrano[2,3-d]pyrimidine-6-carbonitrile",,2,,,C17H16N4O4,340.334,340.117,0,CCOC1=C(C=C(C=C1)C2C(=C(OC3=C2C(=O)NC=N3)N)C#N)OC,"InChI=1S/C17H16N4O4/c1-3-24-11-5-4-9(6-12(11)23-2)13-10(7-18)15(19)25-17-14(13)16(22)20-8-21-17/h4-6,8,13H,3,19H2,1-2H3,(H,20,21,22)",IPGRMIBAUCIMNX-UHFFFAOYSA-N,,,,,,false,0,10_S_15_11_7_34,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33468,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,213,39016,0,W0NIM11bQ0gyXU9jMWMoT1tDSDNdKVtjSF1jKFtjSF1bY0hdMSlbQ0BASF0oQyhDI04pPUMoTzIpW05IMl0pYyhjMjMpYyg9TylbbkhdW2NIXW4z,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0005,0.0005,0,0,0.001,0,0,22_11_12_13_E,,OPLS_2005,29.016,true,null-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,585,ChEBI_122079.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_122079.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:122079,"5-[[(5,6-dimethyl-4-thieno[2,3-d]pyrimidinyl)thio]methyl]-2-furancarboxylic acid methyl ester",,2,,,C15H14N2O3S2,334.416,334.045,0,CC1=C(SC2=C1C(=NC=N2)SCC3=CC=C(O3)C(=O)OC)C,"InChI=1S/C15H14N2O3S2/c1-8-9(2)22-14-12(8)13(16-7-17-14)21-6-10-4-5-11(20-10)15(18)19-3/h4-5,7H,6H2,1-3H3",JYASBMHTSQDQDJ-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33522,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,214,39016,0,czFjKFtDSDNdKWMoW0NIM10pYyhjMTIpYyhuW2NIXW4yKVNbQ0gyXWMzW2NIXVtjSF1jKG8zKUMoPU8pT1tDSDNd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0003,0,0.0003,0,0,0,0,,,OPLS_2005,7.064,true,null-1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,586,ChEBI_122165.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_122165.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:122165,"2-methyl-5-(5-methyl-2-furanyl)-3-(1-pyrrolyl)-4-thieno[2,3-d]pyrimidinone",,2,,,C16H13N3O2S,311.36,311.073,0,CC1=CC=C(O1)C2=CSC3=C2C(=O)N(C(=N3)C)N4C=CC=C4,"InChI=1S/C16H13N3O2S/c1-10-5-6-13(21-10)12-9-22-15-14(12)16(20)19(11(2)17-15)18-7-3-4-8-18/h3-9H,1-2H3",HXTYONDTJBEKNC-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-33608,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,215,39016,0,W0NIM11jMVtjSF1bY0hdYyhvMSktYyhbY0hdczIpYyhjMjMpYyg9TyluKGMobjMpW0NIM10pLW40W2NIXVtjSF1bY0hdW2NIXTQ=,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,35.858,true,null-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,587,ChEBI_123173.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_123173.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:123173,"2-[[3-(4-methoxyphenyl)-4-oxo-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl]thio]acetic acid ethyl ester",,2,,,C17H18N2O4S2,378.469,378.071,0,CCOC(=O)CSC1=NC2=C(C(=O)N1C3=CC=C(C=C3)OC)SCC2,"InChI=1S/C17H18N2O4S2/c1-3-23-14(20)10-25-17-18-13-8-9-24-15(13)16(21)19(17)11-4-6-12(22-2)7-5-11/h4-7H,3,8-10H2,1-2H3",HACFZLKPIVLXCH-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-34615,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,216,39016,0,W0NIM11bQ0gyXU9DKD1PKVtDSDJdU2MobjEpbihjKD1PKWMoYzEyKVNbQ0gyXVtDSDJdMiktYzNbY0hdW2NIXWMoW2NIXVtjSF0zKU9bQ0gzXQ==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0,0,0,0,0,0,0,,,OPLS_2005,49.523,true,null-1,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,588,ChEBI_123206.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_123206.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:123206,"4-sulfanylidene-1,6,7,8,9,10-hexahydropyrimido[3,4]pyrrolo[3,5-a]azepine-11-carbonitrile",,2,,,C12H12N4S,244.317,244.078,0,C1CCC2=C(C3=C(N2CC1)C(=S)N=CN3)C#N,"InChI=1S/C12H12N4S/c13-6-8-9-4-2-1-3-5-16(9)11-10(8)14-7-15-12(11)17/h7H,1-5H2,(H,14,15,17)",UFOBHGWLEPTLSI-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-34648,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,217,39016,0,W0NIMl0xW0NIMl1bQ0gyXVtDSDJdW0NIMl1uKGMxMiljM2MoYzJDI04pW25IXVtjSF1uYzM9Uw==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,2.4094,2.4094,0,0,2.409,0,0,,,OPLS_2005,33.665,true,null-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,589,ChEBI_123246.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_123246.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:123246,"2,5-dimethyl-4-(4-methyl-1-piperidinyl)-6-thieno[2,3-d]pyrimidinecarboxylic acid",,2,,,C15H19N3O2S,305.397,305.12,0,CC1CCN(CC1)C2=C3C(=C(SC3=NC(=N2)C)C(=O)O)C,"InChI=1S/C15H19N3O2S/c1-8-4-6-18(7-5-8)13-11-9(2)12(15(19)20)21-14(11)17-10(3)16-13/h8H,4-7H2,1-3H3,(H,19,20)",ZAYBTAGWQGMXRC-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-34688,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,218,39016,0,W0NIM11bQ0hdMVtDSDJdW0NIMl1OKFtDSDJdW0NIMl0xKWMybmMoW0NIM10pbmMoYzIzKXNjKGMzW0NIM10pQyg9TylbT0hd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0005,0.0003,0.0002,0,0,-1,1,,,OPLS_2005,25.284,true,null-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,590,ChEBI_123353.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_123353.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:123353,"4-[(7,8-dihydro-6H-cyclopenta[4,5]thieno[1,2-c]pyrimidin-1-ylhydrazo)methylidene]-2-methoxy-1-cyclohexa-2,5-dienone",,2,,,C17H16N4O2S,340.401,340.099,0,COC1=CC(=CNNC2=C3C4=C(CCC4)SC3=NC=N2)C=CC1=O,"InChI=1S/C17H16N4O2S/c1-23-13-7-10(5-6-12(13)22)8-20-21-16-15-11-3-2-4-14(11)24-17(15)19-9-18-16/h5-9,20H,2-4H2,1H3,(H,18,19,21)",NEAGMIZFDRBMOH-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-34796,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,219,39016,0,W0NIM11PQzE9W0NIXS9DKFtDSF09W0NIXUMxPU8pPVtDSF1cW05IXVtOSF1jMm5bY0hdbmMzc2MoYzRjMjMpW0NIMl1bQ0gyXVtDSDJdNA==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0027,0,0.0027,0,0,0,0,2_3_4_5_E,4_5_6_7_Z,OPLS_2005,34.046,true,null-1,,5_21_22_23_Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,591,ChEBI_125649.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_125649.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:125649,"N-(6-methyl-1,3-benzothiazol-2-yl)-2-[(4-oxo-3-phenyl-6,7-dihydrothieno[3,2-d]pyrimidin-2-yl)thio]acetamide",,2,,,C22H18N4O2S3,466.603,466.059,0,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,"InChI=1S/C22H18N4O2S3/c1-13-7-8-15-17(11-13)31-21(23-15)25-18(27)12-30-22-24-16-9-10-29-19(16)20(28)26(22)14-5-3-2-4-6-14/h2-8,11H,9-10,12H2,1H3,(H,23,25,27)",WRKPZSMRWPJJDH-UHFFFAOYSA-N,,,,,,false,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM-37210,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,220,39016,0,W0NIM11jKFtjSF0xKVtjSF1bY0hdYyhjMTIpbmMoczIpW05IXUMoPU8pW0NIMl1TYyhuMyluKGMoPU8pYyhjMzQpU1tDSDJdW0NIMl00KS1jNVtjSF1bY0hdW2NIXVtjSF1bY0hdNQ==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0018,0.0003,0.0015,0,0,0,0,10_9_11_12_Z,,OPLS_2005,67.488,true,null-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ChEBI_132041,592,ChEBI_132041.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_132041.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:132041,perindoprilat,"A dipeptide obtained by formal condensation of one of the carboxy groups of N-[(1S)-1-carboxyethyl]-L-norvaline with the amino group of (2S,3aS,7aS)-octahydroindole-2-carboxylic acid. The major active metabolite of perindopril.",3,"S 9780; S-9780; (2S,3aS,7aS)-1-[(2S)-2-{[(1S)-1-carboxybutyl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid","N-{(2S)-1-[(2S,3aS,7aS)-2-carboxyoctahydro-1H-indol-1-yl]-1-oxopropan-2-yl}-L-norvaline",C17H28N2O5,340.415,340.2,0,CCC[C@@H](C(=O)O)N[C@@H](C)C(N1[C@]2(CCCC[C@]2(C[C@H]1C(O)=O)[H])[H])=O,"InChI=1S/C17H28N2O5/c1-3-6-12(16(21)22)18-10(2)15(20)19-13-8-5-4-7-11(13)9-14(19)17(23)24/h10-14,18H,3-9H2,1-2H3,(H,21,22)(H,23,24)/t10-,11-,12-,13-,14-/m0/s1",ODAIHABQVKJNIY-PEDHHIEDSA-N,95153-31-4,,,,,true,0,10_S_18_15_2_47,14_S_19_17_9_49,12_S_18_16_6_48,2,,perondropilat; perindoprilatum; perindoprilate; perindoprilato,4207072,95153-31-4,,,X94,1457697; 14730103; 16094492; 16709467; 17901571; 18156630; 19641692; 1995891; 20195579; 21411099; 21650082; 22935500; 23124459; 24588464; 24799074; 25485905; 26365335; 26794937; 26988149; 27422988; 27803936,11_S_13_9_7_25,13_S_19_11_8_26,,,,,,,,,,,,,4207072,HMDB60574,,,,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,221,39016,0,W0NIM11bQ0gyXVtDSDJdW0NAQEhdKEMoPU8pW09IXSlbTkhdW0NAQEhdKFtDSDNdKUMoPU8pTihbQ0BASF0oW0NIMl0xKUMoPU8pW09IXSlbQ0BIXShbQ0BIXTEyKVtDSDJdW0NIMl1bQ0gyXVtDSDJdMg==,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0328,0.0328,0,0,0.033,-1,3,,,OPLS_2005,6.899,true,ChEBI_132041-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ChEBI_132289,593,ChEBI_132289.1,2017-12-06 09:31:01,2017-12-06 09:31:01,,/home/biotech02/Downloads/organic heterobicyclic compound sdf,ChEBI_132289.sdf,1,,,,,,,,,,,,,,,,,,,,,,CHEBI:132289,3-[(2-aminoethyl)sulfanyl]-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,A beta-lactam that is 7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid carring additional (2-aminoethyl)sulfanyl and ethyl substituents at positions 3 and 6 respectively. An intermediate in the biosynthesis of carbapenem.,3,3-(2-aminoethylthio)-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; carbapenem biosynthesis intermediate 5,3-[(2-aminoethyl)sulfanyl]-6-ethyl-7-oxo-1-azabicyclo[3.2.0]heptane-2-carboxylic acid,C11H18N2O3S,258.339,258.104,0,C1(C(N2C1CC(C2C(O)=O)SCCN)=O)CC,"InChI=1S/C11H18N2O3S/c1-2-6-7-5-8(17-4-3-12)9(11(15)16)13(7)10(6)14/h6-9H,2-5,12H2,1H3,(H,15,16)",OJZAYZYCCIMRRC-UHFFFAOYSA-N,,,,,21263049,false,0,1_R_2_3_8_18,3_R_4_1_5_19,6_R_13_7_5_22,2,,,,,,,,,7_R_4_6_10_23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,os06g0140700_ligprep_1,os06g0140700_ligprep_1.maegz,222,39016,0,W0NIM11bQ0gyXVtDQEhdMUMoPU8pTihbQ0BASF0xMilbQ0BIXShDKD1PKVtPSF0pW0NAQEhdKFtDSDJdMilTW0NIMl1bQ0gyXVtOSDJd,J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1,0.0015,0.0015,0,0,0.002,0,2,,,OPLS_2005,20.88,true,ChEBI_132289-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
